school_code,school_name,location,city,school_nature,school_level,is985,is211,is_double_first,description
13408,华北理工大学轻工学院,唐山,唐山市,民办,本科,0,0,0,华北理工大学轻工学院是教育部公布的普通高等学校（本科），位于唐山·唐山市。
11033,唐山学院,唐山,唐山市,公办,本科,0,0,0,唐山学院是教育部公布的普通高等学校（本科），位于唐山·唐山市。
10099,唐山师范学院,唐山,唐山市,公办,本科,0,0,0,唐山师范学院是教育部公布的普通高等学校（本科），位于唐山·唐山市。
14003,商丘学院,商丘,商丘市,民办,本科,0,0,0,商丘学院是教育部公布的普通高等学校（本科），位于商丘·商丘市。
13500,商丘工学院,商丘,商丘市,民办,本科,0,0,0,商丘工学院是教育部公布的普通高等学校（本科），位于商丘·商丘市。
10483,商丘师范学院,商丘,商丘市,公办,本科,0,0,0,商丘师范学院是教育部公布的普通高等学校（本科），位于商丘·商丘市。
11396,商洛学院,商洛,商洛市,公办,本科,0,0,0,商洛学院是教育部公布的普通高等学校（本科），位于商洛·商洛市。
10763,喀什大学,喀什地区,喀什地区,公办,本科,0,0,0,喀什大学是教育部公布的普通高等学校（本科），位于喀什地区·喀什地区。
14206,同济大学浙江学院,嘉兴,嘉兴市,民办,本科,0,0,0,同济大学浙江学院是教育部公布的普通高等学校（本科），位于嘉兴·嘉兴市。
10354,嘉兴学院,嘉兴,嘉兴市,公办,本科,0,0,0,嘉兴学院是教育部公布的普通高等学校（本科），位于嘉兴·嘉兴市。
13291,嘉兴学院南湖学院,嘉兴,嘉兴市,民办,本科,0,0,0,嘉兴学院南湖学院是教育部公布的普通高等学校（本科），位于嘉兴·嘉兴市。
13294,浙江财经大学东方学院,嘉兴,嘉兴市,民办,本科,0,0,0,浙江财经大学东方学院是教育部公布的普通高等学校（本科），位于嘉兴·嘉兴市。
10203,吉林师范大学,四平,四平市,公办,本科,0,0,0,吉林师范大学是教育部公布的普通高等学校（本科），位于四平·四平市。
13622,吉林师范大学博达学院,四平,四平市,民办,本科,0,0,0,吉林师范大学博达学院是教育部公布的普通高等学校（本科），位于四平·四平市。
10753,宁夏师范学院,固原,固原市,公办,本科,0,0,0,宁夏师范学院是教育部公布的普通高等学校（本科），位于固原·固原市。
10120,山西大同大学,大同,大同市,公办,本科,0,0,0,山西大同大学是教育部公布的普通高等学校（本科），位于大同·大同市。
10220,东北石油大学,大庆,大庆市,公办,本科,0,0,0,东北石油大学是教育部公布的普通高等学校（本科），位于大庆·大庆市。
10235,大庆师范学院,大庆,大庆市,公办,本科,0,0,0,大庆师范学院是教育部公布的普通高等学校（本科），位于大庆·大庆市。
10223,黑龙江八一农垦大学,大庆,大庆市,公办,本科,0,0,0,黑龙江八一农垦大学是教育部公布的普通高等学校（本科），位于大庆·大庆市。
10679,大理大学,"大理白族
自治州","大理白族
自治州",公办,本科,0,0,0,"大理大学是教育部公布的普通高等学校（本科），位于大理白族
自治州·大理白族
自治州。"
14623,滇西应用技术大学,"大理白族
自治州","大理白族
自治州",公办,本科,0,0,0,"滇西应用技术大学是教育部公布的普通高等学校（本科），位于大理白族
自治州·大理白族
自治州。"
10173,东北财经大学,大连,大连市,公办,本科,0,0,0,东北财经大学是教育部公布的普通高等学校（本科），位于大连·大连市。
13631,大连东软信息学院,大连,大连市,民办,本科,0,0,0,大连东软信息学院是教育部公布的普通高等学校（本科），位于大连·大连市。
10150,大连交通大学,大连,大连市,公办,本科,0,0,0,大连交通大学是教育部公布的普通高等学校（本科），位于大连·大连市。
10161,大连医科大学,大连,大连市,公办,本科,0,0,0,大连医科大学是教育部公布的普通高等学校（本科），位于大连·大连市。
13212,大连医科大学中山学院,大连,大连市,民办,本科,0,0,0,大连医科大学中山学院是教育部公布的普通高等学校（本科），位于大连·大连市。
10172,大连外国语大学,大连,大连市,公办,本科,0,0,0,大连外国语大学是教育部公布的普通高等学校（本科），位于大连·大连市。
11258,大连大学,大连,大连市,公办,本科,0,0,0,大连大学是教育部公布的普通高等学校（本科），位于大连·大连市。
10152,大连工业大学,大连,大连市,公办,本科,0,0,0,大连工业大学是教育部公布的普通高等学校（本科），位于大连·大连市。
13203,大连工业大学艺术与信息工程学院,大连,大连市,民办,本科,0,0,0,大连工业大学艺术与信息工程学院是教育部公布的普通高等学校（本科），位于大连·大连市。
12026,大连民族大学,大连,大连市,公办,本科,0,0,0,大连民族大学是教育部公布的普通高等学校（本科），位于大连·大连市。
10151,大连海事大学,大连,大连市,公办,本科,0,1,1,大连海事大学是教育部公布的普通高等学校（本科），位于大连·大连市。
10158,大连海洋大学,大连,大连市,公办,本科,0,0,0,大连海洋大学是教育部公布的普通高等学校（本科），位于大连·大连市。
10141,大连理工大学,大连,大连市,公办,本科,1,1,1,大连理工大学是教育部公布的普通高等学校（本科），位于大连·大连市。
13198,大连理工大学城市学院,大连,大连市,民办,本科,0,0,0,大连理工大学城市学院是教育部公布的普通高等学校（本科），位于大连·大连市。
13207,大连科技学院,大连,大连市,民办,本科,0,0,0,大连科技学院是教育部公布的普通高等学校（本科），位于大连·大连市。
13599,大连艺术学院,大连,大连市,民办,本科,0,0,0,大连艺术学院是教育部公布的普通高等学校（本科），位于大连·大连市。
13218,大连财经学院,大连,大连市,民办,本科,0,0,0,大连财经学院是教育部公布的普通高等学校（本科），位于大连·大连市。
10841,辽宁对外经贸学院,大连,大连市,民办,本科,0,0,0,辽宁对外经贸学院是教育部公布的普通高等学校（本科），位于大连·大连市。
10165,辽宁师范大学,大连,大连市,公办,本科,0,0,0,辽宁师范大学是教育部公布的普通高等学校（本科），位于大连·大连市。
11432,辽宁警察学院,大连,大连市,公办,本科,0,0,0,辽宁警察学院是教育部公布的普通高等学校（本科），位于大连·大连市。
10739,天水师范学院,天水,天水市,公办,本科,0,0,0,天水师范学院是教育部公布的普通高等学校（本科），位于天水·天水市。
10059,中国民航大学,天津,天津市,公办,本科,0,0,0,中国民航大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13898,北京科技大学天津学院,天津,天津市,民办,本科,0,0,0,北京科技大学天津学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10055,南开大学,天津,天津市,公办,本科,1,1,1,南开大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13663,南开大学滨海学院,天津,天津市,民办,本科,0,0,0,南开大学滨海学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10063,天津中医药大学,天津,天津市,公办,本科,0,0,0,天津中医药大学是教育部公布的普通高等学校（本科），位于天津·天津市。
12105,天津中德应用技术大学,天津,天津市,公办,本科,0,0,0,天津中德应用技术大学是教育部公布的普通高等学校（本科），位于天津·天津市。
10071,天津体育学院,天津,天津市,公办,本科,0,0,0,天津体育学院是教育部公布的普通高等学校（本科），位于天津·天津市。
13659,天津体育学院运动与文化艺术学院,天津,天津市,民办,本科,0,0,0,天津体育学院运动与文化艺术学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10061,天津农学院,天津,天津市,公办,本科,0,0,0,天津农学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10062,天津医科大学,天津,天津市,公办,本科,0,1,1,天津医科大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13661,天津医科大学临床医学院,天津,天津市,民办,本科,0,0,0,天津医科大学临床医学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10069,天津商业大学,天津,天津市,公办,本科,0,0,0,天津商业大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13660,天津商业大学宝德学院,天津,天津市,民办,本科,0,0,0,天津商业大学宝德学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10792,天津城建大学,天津,天津市,公办,本科,0,0,0,天津城建大学是教育部公布的普通高等学校（本科），位于天津·天津市。
10068,天津外国语大学,天津,天津市,公办,本科,0,0,0,天津外国语大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13658,天津外国语大学滨海外事学院,天津,天津市,民办,本科,0,0,0,天津外国语大学滨海外事学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10056,天津大学,天津,天津市,公办,本科,1,1,1,天津大学是教育部公布的普通高等学校（本科），位于天津·天津市。
14038,天津大学仁爱学院,天津,天津市,民办,本科,0,0,0,天津大学仁爱学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10859,天津天狮学院,天津,天津市,民办,本科,0,0,0,天津天狮学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10058,天津工业大学,天津,天津市,公办,本科,0,0,0,天津工业大学是教育部公布的普通高等学校（本科），位于天津·天津市。
10065,天津师范大学,天津,天津市,公办,本科,0,0,0,天津师范大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13896,天津师范大学津沽学院,天津,天津市,民办,本科,0,0,0,天津师范大学津沽学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10060,天津理工大学,天津,天津市,公办,本科,0,0,0,天津理工大学是教育部公布的普通高等学校（本科），位于天津·天津市。
13897,天津理工大学中环信息学院,天津,天津市,民办,本科,0,0,0,天津理工大学中环信息学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10057,天津科技大学,天津,天津市,公办,本科,0,0,0,天津科技大学是教育部公布的普通高等学校（本科），位于天津·天津市。
10073,天津美术学院,天津,天津市,公办,本科,0,0,0,天津美术学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10066,天津职业技术师范大学,天津,天津市,公办,本科,0,0,0,天津职业技术师范大学是教育部公布的普通高等学校（本科），位于天津·天津市。
10070,天津财经大学,天津,天津市,公办,本科,0,0,0,天津财经大学是教育部公布的普通高等学校（本科），位于天津·天津市。
14087,天津财经大学珠江学院,天津,天津市,民办,本科,0,0,0,天津财经大学珠江学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10072,天津音乐学院,天津,天津市,公办,本科,0,0,0,天津音乐学院是教育部公布的普通高等学校（本科），位于天津·天津市。
10080,河北工业大学,天津,天津市,公办,本科,0,1,1,河北工业大学是教育部公布的普通高等学校（本科），位于天津·天津市。
10110,中北大学,太原,太原市,公办,本科,0,0,0,中北大学是教育部公布的普通高等学校（本科），位于太原·太原市。
13538,中北大学信息商务学院,太原,太原市,民办,本科,0,0,0,中北大学信息商务学院是教育部公布的普通高等学校（本科），位于太原·太原市。
11242,太原学院,太原,太原市,公办,本科,0,0,0,太原学院是教育部公布的普通高等学校（本科），位于太原·太原市。
14101,太原工业学院,太原,太原市,公办,本科,0,0,0,太原工业学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10119,太原师范学院,太原,太原市,公办,本科,0,0,0,太原师范学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10112,太原理工大学,太原,太原市,公办,本科,0,1,1,太原理工大学是教育部公布的普通高等学校（本科），位于太原·太原市。
13534,太原理工大学现代科技学院,太原,太原市,民办,本科,0,0,0,太原理工大学现代科技学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10109,太原科技大学,太原,太原市,公办,本科,0,0,0,太原科技大学是教育部公布的普通高等学校（本科），位于太原·太原市。
13597,太原科技大学华科学院,太原,太原市,民办,本科,0,0,0,太原科技大学华科学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10809,山西中医药大学,太原,太原市,公办,本科,0,0,0,山西中医药大学是教育部公布的普通高等学校（本科），位于太原·太原市。
14434,山西传媒学院,太原,太原市,公办,本科,0,0,0,山西传媒学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10114,山西医科大学,太原,太原市,公办,本科,0,0,0,山西医科大学是教育部公布的普通高等学校（本科），位于太原·太原市。
13598,山西医科大学晋祠学院,太原,太原市,民办,本科,0,0,0,山西医科大学晋祠学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10108,山西大学,太原,太原市,公办,本科,0,0,0,山西大学是教育部公布的普通高等学校（本科），位于太原·太原市。
13533,山西大学商务学院,太原,太原市,民办,本科,0,0,0,山西大学商务学院是教育部公布的普通高等学校（本科），位于太原·太原市。
13691,山西工商学院,太原,太原市,民办,本科,0,0,0,山西工商学院是教育部公布的普通高等学校（本科），位于太原·太原市。
12779,山西应用科技学院,太原,太原市,民办,本科,0,0,0,山西应用科技学院是教育部公布的普通高等学校（本科），位于太原·太原市。
12111,山西警察学院,太原,太原市,公办,本科,0,0,0,山西警察学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10125,山西财经大学,太原,太原市,公办,本科,0,0,0,山西财经大学是教育部公布的普通高等学校（本科），位于太原·太原市。
13608,山西财经大学华商学院,太原,太原市,民办,本科,0,0,0,山西财经大学华商学院是教育部公布的普通高等学校（本科），位于太原·太原市。
10553,湖南人文科技学院,娄底,娄底市,公办,本科,0,0,0,湖南人文科技学院是教育部公布的普通高等学校（本科），位于娄底·娄底市。
10528,湖北工程学院,孝感,孝感市,公办,本科,0,0,0,湖北工程学院是教育部公布的普通高等学校（本科），位于孝感·孝感市。
13258,湖北工程学院新技术学院,孝感,孝感市,民办,本科,0,0,0,湖北工程学院新技术学院是教育部公布的普通高等学校（本科），位于孝感·孝感市。
10398,宁德师范学院,宁德,宁德市,公办,本科,0,0,0,宁德师范学院是教育部公布的普通高等学校（本科），位于宁德·宁德市。
10829,公安海警学院,宁波,宁波市,公办,本科,0,0,0,公安海警学院是教育部公布的普通高等学校（本科），位于宁波·宁波市。
11646,宁波大学,宁波,宁波市,公办,本科,0,0,0,宁波大学是教育部公布的普通高等学校（本科），位于宁波·宁波市。
13277,宁波大学科学技术学院,宁波,宁波市,民办,本科,0,0,0,宁波大学科学技术学院是教育部公布的普通高等学校（本科），位于宁波·宁波市。
13001,宁波大红鹰学院,宁波,宁波市,民办,本科,0,0,0,宁波大红鹰学院是教育部公布的普通高等学校（本科），位于宁波·宁波市。
11058,宁波工程学院,宁波,宁波市,公办,本科,0,0,0,宁波工程学院是教育部公布的普通高等学校（本科），位于宁波·宁波市。
16301,宁波诺丁汉大学,宁波,宁波市,公办,本科,0,0,0,宁波诺丁汉大学是教育部公布的普通高等学校（本科），位于宁波·宁波市。
10876,浙江万里学院,宁波,宁波市,公办,本科,0,0,0,浙江万里学院是教育部公布的普通高等学校（本科），位于宁波·宁波市。
13022,浙江大学宁波理工学院,宁波,宁波市,民办,本科,0,0,0,浙江大学宁波理工学院是教育部公布的普通高等学校（本科），位于宁波·宁波市。
10372,安庆师范大学,安庆,安庆市,公办,本科,0,0,0,安庆师范大学是教育部公布的普通高等学校（本科），位于安庆·安庆市。
11397,安康学院,安康,安康市,公办,本科,0,0,0,安康学院是教育部公布的普通高等学校（本科），位于安康·安康市。
13504,安阳学院,安阳,安阳市,民办,本科,0,0,0,安阳学院是教育部公布的普通高等学校（本科），位于安阳·安阳市。
11330,安阳工学院,安阳,安阳市,公办,本科,0,0,0,安阳工学院是教育部公布的普通高等学校（本科），位于安阳·安阳市。
10479,安阳师范学院,安阳,安阳市,公办,本科,0,0,0,安阳师范学院是教育部公布的普通高等学校（本科），位于安阳·安阳市。
10667,安顺学院,安顺,安顺市,公办,本科,0,0,0,安顺学院是教育部公布的普通高等学校（本科），位于安顺·安顺市。
10641,宜宾学院,宜宾,宜宾市,公办,本科,0,0,0,宜宾学院是教育部公布的普通高等学校（本科），位于宜宾·宜宾市。
11075,三峡大学,宜昌,宜昌市,公办,本科,0,0,0,三峡大学是教育部公布的普通高等学校（本科），位于宜昌·宜昌市。
13236,三峡大学科技学院,宜昌,宜昌市,民办,本科,0,0,0,三峡大学科技学院是教育部公布的普通高等学校（本科），位于宜昌·宜昌市。
10417,宜春学院,宜春,宜春市,公办,本科,0,0,0,宜春学院是教育部公布的普通高等学校（本科），位于宜春·宜春市。
10721,宝鸡文理学院,宝鸡,宝鸡市,公办,本科,0,0,0,宝鸡文理学院是教育部公布的普通高等学校（本科），位于宝鸡·宝鸡市。
10379,宿州学院,宿州,宿州市,公办,本科,0,0,0,宿州学院是教育部公布的普通高等学校（本科），位于宿州·宿州市。
14160,宿迁学院,宿迁,宿迁市,民办,本科,0,0,0,宿迁学院是教育部公布的普通高等学校（本科），位于宿迁·宿迁市。
10543,湖南理工学院,岳阳,岳阳市,公办,本科,0,0,0,湖南理工学院是教育部公布的普通高等学校（本科），位于岳阳·岳阳市。
12658,湖南理工学院南湖学院,岳阳,岳阳市,民办,本科,0,0,0,湖南理工学院南湖学院是教育部公布的普通高等学校（本科），位于岳阳·岳阳市。
10604,广西民族师范学院,崇左,崇左市,公办,本科,0,0,0,广西民族师范学院是教育部公布的普通高等学校（本科），位于崇左·崇左市。
11631,河套学院,巴彦淖尔,巴彦淖尔市,公办,本科,0,0,0,河套学院是教育部公布的普通高等学校（本科），位于巴彦淖尔·巴彦淖尔市。
10292,常州大学,常州,常州市,公办,本科,0,0,0,常州大学是教育部公布的普通高等学校（本科），位于常州·常州市。
11055,常州工学院,常州,常州市,公办,本科,0,0,0,常州工学院是教育部公布的普通高等学校（本科），位于常州·常州市。
11463,江苏理工学院,常州,常州市,公办,本科,0,0,0,江苏理工学院是教育部公布的普通高等学校（本科），位于常州·常州市。
13809,湖南应用技术学院,常德,常德市,民办,本科,0,0,0,湖南应用技术学院是教育部公布的普通高等学校（本科），位于常德·常德市。
10549,湖南文理学院,常德,常德市,公办,本科,0,0,0,湖南文理学院是教育部公布的普通高等学校（本科），位于常德·常德市。
12657,湖南文理学院芙蓉学院,常德,常德市,民办,本科,0,0,0,湖南文理学院芙蓉学院是教育部公布的普通高等学校（本科），位于常德·常德市。
11805,甘肃医学院,平凉,平凉市,公办,本科,0,0,0,甘肃医学院是教育部公布的普通高等学校（本科），位于平凉·平凉市。
10919,平顶山学院,平顶山,平顶山市,公办,本科,0,0,0,平顶山学院是教育部公布的普通高等学校（本科），位于平顶山·平顶山市。
11765,河南城建学院,平顶山,平顶山市,公办,本科,0,0,0,河南城建学院是教育部公布的普通高等学校（本科），位于平顶山·平顶山市。
10558,中山大学,广州,广州市,公办,本科,1,1,1,中山大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12619,中山大学南方学院,广州,广州市,民办,本科,0,0,0,中山大学南方学院是教育部公布的普通高等学校（本科），位于广州·广州市。
13902,中山大学新华学院,广州,广州市,民办,本科,0,0,0,中山大学新华学院是教育部公布的普通高等学校（本科），位于广州·广州市。
11347,仲恺农业工程学院,广州,广州市,公办,本科,0,0,0,仲恺农业工程学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10564,华南农业大学,广州,广州市,公办,本科,0,0,0,华南农业大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12623,华南农业大学珠江学院,广州,广州市,民办,本科,0,0,0,华南农业大学珠江学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10574,华南师范大学,广州,广州市,公办,本科,0,1,1,华南师范大学是教育部公布的普通高等学校（本科），位于广州·广州市。
10561,华南理工大学,广州,广州市,公办,本科,1,1,1,华南理工大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12617,华南理工大学广州学院,广州,广州市,民办,本科,0,0,0,华南理工大学广州学院是教育部公布的普通高等学校（本科），位于广州·广州市。
12121,南方医科大学,广州,广州市,公办,本科,0,1,1,南方医科大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12059,广东培正学院,广州,广州市,民办,本科,0,0,0,广东培正学院是教育部公布的普通高等学校（本科），位于广州·广州市。
11846,广东外语外贸大学,广州,广州市,公办,本科,0,0,0,广东外语外贸大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12620,广东外语外贸大学南国商学院,广州,广州市,民办,本科,0,0,0,广东外语外贸大学南国商学院是教育部公布的普通高等学校（本科），位于广州·广州市。
11845,广东工业大学,广州,广州市,公办,本科,0,0,0,广东工业大学是教育部公布的普通高等学校（本科），位于广州·广州市。
13656,广东工业大学华立学院,广州,广州市,民办,本科,0,0,0,广东工业大学华立学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10588,广东技术师范学院,广州,广州市,公办,本科,0,0,0,广东技术师范学院是教育部公布的普通高等学校（本科），位于广州·广州市。
12668,广东技术师范学院天河学院,广州,广州市,民办,本科,0,0,0,广东技术师范学院天河学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10822,广东白云学院,广州,广州市,民办,本科,0,0,0,广东白云学院是教育部公布的普通高等学校（本科），位于广州·广州市。
14278,广东第二师范学院,广州,广州市,公办,本科,0,0,0,广东第二师范学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10573,广东药科大学,广州,广州市,公办,本科,0,0,0,广东药科大学是教育部公布的普通高等学校（本科），位于广州·广州市。
11110,广东警官学院,广州,广州市,公办,本科,0,0,0,广东警官学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10592,广东财经大学,广州,广州市,公办,本科,0,0,0,广东财经大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12621,广东财经大学华商学院,广州,广州市,民办,本科,0,0,0,广东财经大学华商学院是教育部公布的普通高等学校（本科），位于广州·广州市。
11540,广东金融学院,广州,广州市,公办,本科,0,0,0,广东金融学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10572,广州中医药大学,广州,广州市,公办,本科,0,0,0,广州中医药大学是教育部公布的普通高等学校（本科），位于广州·广州市。
10585,广州体育学院,广州,广州市,公办,本科,0,0,0,广州体育学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10570,广州医科大学,广州,广州市,公办,本科,0,1,1,广州医科大学是教育部公布的普通高等学校（本科），位于广州·广州市。
13667,广州商学院,广州,广州市,民办,本科,0,0,0,广州商学院是教育部公布的普通高等学校（本科），位于广州·广州市。
11078,广州大学,广州,广州市,公办,本科,0,0,0,广州大学是教育部公布的普通高等学校（本科），位于广州·广州市。
12618,广州大学华软软件学院,广州,广州市,民办,本科,0,0,0,广州大学华软软件学院是教育部公布的普通高等学校（本科），位于广州·广州市。
13657,广州大学松田学院,广州,广州市,民办,本科,0,0,0,广州大学松田学院是教育部公布的普通高等学校（本科），位于广州·广州市。
13714,广州工商学院,广州,广州市,民办,本科,0,0,0,广州工商学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10586,广州美术学院,广州,广州市,公办,本科,0,0,0,广州美术学院是教育部公布的普通高等学校（本科），位于广州·广州市。
11106,广州航海学院,广州,广州市,公办,本科,0,0,0,广州航海学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10587,星海音乐学院,广州,广州市,公办,本科,0,0,0,星海音乐学院是教育部公布的普通高等学校（本科），位于广州·广州市。
10559,暨南大学,广州,广州市,公办,本科,0,1,1,暨南大学是教育部公布的普通高等学校（本科），位于广州·广州市。
10738,陇东学院,庆阳,庆阳市,公办,本科,0,0,0,陇东学院是教育部公布的普通高等学校（本科），位于庆阳·庆阳市。
11105,中国人民武装警察部队学院,廊坊,廊坊市,公办,本科,0,0,0,中国人民武装警察部队学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
13899,北京中医药大学东方学院,廊坊,廊坊市,民办,本科,0,0,0,北京中医药大学东方学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
11629,北华航天工业学院,廊坊,廊坊市,公办,本科,0,0,0,北华航天工业学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
11104,华北科技学院,廊坊,廊坊市,公办,本科,0,0,0,华北科技学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
10100,廊坊师范学院,廊坊,廊坊市,公办,本科,0,0,0,廊坊师范学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
14225,河北东方学院,廊坊,廊坊市,民办,本科,0,0,0,河北东方学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
13584,河北工业大学城市学院,廊坊,廊坊市,民办,本科,0,0,0,河北工业大学城市学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
13895,燕京理工学院,廊坊,廊坊市,民办,本科,0,0,0,燕京理工学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
11775,防灾科技学院,廊坊,廊坊市,公办,本科,0,0,0,防灾科技学院是教育部公布的普通高等学校（本科），位于廊坊·廊坊市。
10719,延安大学,延安,延安市,公办,本科,0,0,0,延安大学是教育部公布的普通高等学校（本科），位于延安·延安市。
